
Host: d-snes-l-dc-01

Timers On : Mon Sep 24 10:08:11 2018
Timers Off: Mon Sep 24 10:08:19 2018

Wall Time:        7.99 seconds

| | | JK: J2                :      0.000u      0.000s      0.006w     10 calls
| | JK: K                   :      0.350u      0.000s      0.107w     10 calls
| | | JK: K1                :      0.317u      0.000s      0.094w     10 calls
| | | JK: K2                :      0.017u      0.000s      0.013w     10 calls
| | JK: wK                  :      0.683u      0.017s      0.223w     20 calls
| | | JK: wK1               :      0.633u      0.017s      0.209w     40 calls
| | | JK: wK2               :      0.033u      0.000s      0.014w     20 calls
| JK: AO2USO                :      0.017u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.033u      0.000s      0.008w     10 calls
| DIISManager::add_entry    :      0.033u      0.000s      0.002w      9 calls
| DIISManager::extrapolate  :      0.000u      0.000s      0.003w      8 calls
| | bMatrix setup           :      0.000u      0.000s      0.002w      8 calls
| | bMatrix pseudoinverse   :      0.000u      0.000s      0.001w      8 calls
| | New vector              :      0.000u      0.000s      0.001w      8 calls
HF: Form C                  :      0.050u      0.000s      0.015w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.150u      0.033s      0.055w      1 calls
Grad: S                     :      0.000u      0.000s      0.001w      1 calls
Grad: JK                    :      4.200u      0.117s      1.294w      1 calls
| JKGrad: Amn               :      0.617u      0.017s      0.195w      1 calls
| JKGrad: Awmn              :      0.600u      0.050s      0.195w      1 calls
| JKGrad: AB                :      0.250u      0.017s      0.081w      1 calls
| JKGrad: UV                :      0.017u      0.017s      0.005w      1 calls
| JKGrad: ABx               :      0.117u      0.000s      0.034w      1 calls
| JKGrad: Amnx              :      2.533u      0.017s      0.771w      1 calls
Grad: XC                    :      1.883u      0.017s      0.572w      1 calls
| Properties                :      0.560p                           1419 calls
| Functional                :      0.129p                           1419 calls
| V_xc gradient             :      0.417p                           1419 calls

***********************************************************

Host: d-snes-l-dc-01

Timers On : Mon Sep 24 10:09:07 2018
Timers Off: Mon Sep 24 10:09:15 2018

Wall Time:        7.60 seconds

V: Grid                     :      0.250u      0.000s      0.165w      1 calls
JK: (A|mn)                  :      0.867u      0.000s      0.259w      1 calls
JK: (A|Q)^-1/2              :      0.250u      0.000s      0.077w      1 calls
JK: (Q|mn)                  :      0.083u      0.000s      0.028w      1 calls
JK: (A|mn)^L                :      0.333u      0.000s      0.098w      1 calls
JK: (A|Q)^-1                :      0.250u      0.000s      0.075w      1 calls
JK: (Q|mn)^L                :      0.067u      0.000s      0.023w      1 calls
JK: (A|mn)^R                :      0.367u      0.000s      0.108w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.250u      0.000s      0.075w      1 calls
SAD Guess                   :      0.233u      0.000s      0.073w      1 calls
HF: Form G                  :     11.567u      0.117s      3.503w     10 calls
RV: Form V                  :     10.333u      0.050s      3.129w     10 calls
Properties                  :      3.754p                          15587 calls
Functional                  :      1.354p                          15587 calls
V_xc                        :      1.789p                          14170 calls
JK: D                       :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                  :      0.000u      0.000s      0.000w     10 calls
JK: JK                      :      1.150u      0.067s      0.372w     10 calls
JK: J                       :      0.083u      0.000s      0.023w     10 calls
JK: J1                      :      0.033u      0.000s      0.017w     10 calls
JK: J2                      :      0.050u      0.000s      0.006w     10 calls
JK: K                       :      0.350u      0.000s      0.110w     10 calls
JK: K1                      :      0.300u      0.000s      0.098w     10 calls
JK: K2                      :      0.050u      0.000s      0.012w     10 calls
JK: wK                      :      0.683u      0.050s      0.225w     20 calls
JK: wK1                     :      0.633u      0.050s      0.211w     40 calls
JK: wK2                     :      0.050u      0.000s      0.014w     20 calls
JK: AO2USO                  :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.000u      0.000s      0.007w     10 calls
DIISManager::add_entry      :      0.000u      0.000s      0.002w      9 calls
DIISManager::extrapolate    :      0.000u      0.000s      0.003w      8 calls
bMatrix setup               :      0.000u      0.000s      0.001w      8 calls
bMatrix pseudoinverse       :      0.000u      0.000s      0.001w      8 calls
New vector                  :      0.000u      0.000s      0.001w      8 calls
HF: Form C                  :      0.050u      0.000s      0.014w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.167u      0.033s      0.054w      1 calls
Grad: S                     :      0.000u      0.000s      0.001w      1 calls
Grad: JK                    :      4.217u      0.117s      1.298w      1 calls
JKGrad: Amn                 :      0.667u      0.083s      0.223w      1 calls
JKGrad: Awmn                :      0.567u      0.000s      0.168w      1 calls
JKGrad: AB                  :      0.283u      0.017s      0.091w      1 calls
JKGrad: UV                  :      0.017u      0.000s      0.005w      1 calls
JKGrad: ABx                 :      0.117u      0.000s      0.036w      1 calls
JKGrad: Amnx                :      2.533u      0.017s      0.761w      1 calls
Grad: XC                    :      1.883u      0.017s      0.574w      1 calls
V_xc gradient               :      0.420p                           1417 calls

-----------------------------------------------------------
V: Grid                     :      0.250u      0.000s      0.165w      1 calls
JK: (A|mn)                  :      0.867u      0.000s      0.259w      1 calls
JK: (A|Q)^-1/2              :      0.250u      0.000s      0.077w      1 calls
JK: (Q|mn)                  :      0.083u      0.000s      0.028w      1 calls
JK: (A|mn)^L                :      0.333u      0.000s      0.098w      1 calls
JK: (A|Q)^-1                :      0.250u      0.000s      0.075w      1 calls
JK: (Q|mn)^L                :      0.067u      0.000s      0.023w      1 calls
JK: (A|mn)^R                :      0.367u      0.000s      0.108w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.250u      0.000s      0.075w      1 calls
| SAD Guess                 :      0.233u      0.000s      0.073w      1 calls
HF: Form G                  :     11.567u      0.117s      3.503w     10 calls
| RV: Form V                :     10.333u      0.050s      3.129w     10 calls
| | Properties              :      3.193p                          14170 calls
| | Functional              :      1.224p                          14170 calls
| | V_xc                    :      1.789p                          14170 calls
| JK: D                     :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                :      0.000u      0.000s      0.000w     10 calls
| JK: JK                    :      1.150u      0.067s      0.372w     10 calls
| | JK: J                   :      0.083u      0.000s      0.023w     10 calls
| | | JK: J1                :      0.033u      0.000s      0.017w     10 calls
| | | JK: J2                :      0.050u      0.000s      0.006w     10 calls
| | JK: K                   :      0.350u      0.000s      0.110w     10 calls
| | | JK: K1                :      0.300u      0.000s      0.098w     10 calls
| | | JK: K2                :      0.050u      0.000s      0.012w     10 calls
| | JK: wK                  :      0.683u      0.050s      0.225w     20 calls
| | | JK: wK1               :      0.633u      0.050s      0.211w     40 calls
| | | JK: wK2               :      0.050u      0.000s      0.014w     20 calls
| JK: AO2USO                :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.000u      0.000s      0.007w     10 calls
| DIISManager::add_entry    :      0.000u      0.000s      0.002w      9 calls
| DIISManager::extrapolate  :      0.000u      0.000s      0.003w      8 calls
| | bMatrix setup           :      0.000u      0.000s      0.001w      8 calls
| | bMatrix pseudoinverse   :      0.000u      0.000s      0.001w      8 calls
| | New vector              :      0.000u      0.000s      0.001w      8 calls
HF: Form C                  :      0.050u      0.000s      0.014w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.167u      0.033s      0.054w      1 calls
Grad: S                     :      0.000u      0.000s      0.001w      1 calls
Grad: JK                    :      4.217u      0.117s      1.298w      1 calls
| JKGrad: Amn               :      0.667u      0.083s      0.223w      1 calls
| JKGrad: Awmn              :      0.567u      0.000s      0.168w      1 calls
| JKGrad: AB                :      0.283u      0.017s      0.091w      1 calls
| JKGrad: UV                :      0.017u      0.000s      0.005w      1 calls
| JKGrad: ABx               :      0.117u      0.000s      0.036w      1 calls
| JKGrad: Amnx              :      2.533u      0.017s      0.761w      1 calls
Grad: XC                    :      1.883u      0.017s      0.574w      1 calls
| Properties                :      0.561p                           1417 calls
| Functional                :      0.130p                           1417 calls
| V_xc gradient             :      0.420p                           1417 calls

***********************************************************

Host: d-snes-l-dc-01

Timers On : Mon Sep 24 10:09:15 2018
Timers Off: Mon Sep 24 10:09:23 2018

Wall Time:        7.57 seconds

V: Grid                     :      0.267u      0.017s      0.166w      1 calls
JK: (A|mn)                  :      0.767u      0.000s      0.227w      1 calls
JK: (A|Q)^-1/2              :      0.250u      0.000s      0.081w      1 calls
JK: (Q|mn)                  :      0.083u      0.000s      0.028w      1 calls
JK: (A|mn)^L                :      0.317u      0.000s      0.097w      1 calls
JK: (A|Q)^-1                :      0.267u      0.000s      0.078w      1 calls
JK: (Q|mn)^L                :      0.067u      0.000s      0.022w      1 calls
JK: (A|mn)^R                :      0.367u      0.000s      0.106w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.003w      1 calls
HF: Guess                   :      0.283u      0.017s      0.090w      1 calls
SAD Guess                   :      0.250u      0.017s      0.084w      1 calls
HF: Form G                  :     11.617u      0.167s      3.525w     10 calls
RV: Form V                  :     10.367u      0.083s      3.131w     10 calls
Properties                  :      3.719p                          15862 calls
Functional                  :      1.372p                          15862 calls
V_xc                        :      1.790p                          14420 calls
JK: D                       :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                  :      0.000u      0.000s      0.000w     10 calls
JK: JK                      :      1.217u      0.083s      0.391w     10 calls
JK: J                       :      0.033u      0.033s      0.025w     10 calls
JK: J1                      :      0.000u      0.033s      0.019w     10 calls
JK: J2                      :      0.033u      0.000s      0.006w     10 calls
JK: K                       :      0.333u      0.000s      0.108w     10 calls
JK: K1                      :      0.267u      0.000s      0.095w     10 calls
JK: K2                      :      0.050u      0.000s      0.012w     10 calls
JK: wK                      :      0.717u      0.050s      0.242w     20 calls
JK: wK1                     :      0.617u      0.050s      0.221w     40 calls
JK: wK2                     :      0.100u      0.000s      0.020w     20 calls
JK: AO2USO                  :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.000u      0.000s      0.008w     10 calls
DIISManager::add_entry      :      0.000u      0.000s      0.002w      9 calls
DIISManager::extrapolate    :      0.000u      0.000s      0.003w      8 calls
bMatrix setup               :      0.000u      0.000s      0.001w      8 calls
bMatrix pseudoinverse       :      0.000u      0.000s      0.001w      8 calls
New vector                  :      0.000u      0.000s      0.001w      8 calls
HF: Form C                  :      0.050u      0.000s      0.015w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.133u      0.033s      0.054w      1 calls
Grad: S                     :      0.000u      0.000s      0.001w      1 calls
Grad: JK                    :      4.183u      0.083s      1.274w      1 calls
JKGrad: Amn                 :      0.583u      0.017s      0.179w      1 calls
JKGrad: Awmn                :      0.550u      0.017s      0.171w      1 calls
JKGrad: AB                  :      0.283u      0.017s      0.085w      1 calls
JKGrad: UV                  :      0.000u      0.000s      0.005w      1 calls
JKGrad: ABx                 :      0.117u      0.000s      0.035w      1 calls
JKGrad: Amnx                :      2.600u      0.017s      0.785w      1 calls
Grad: XC                    :      1.867u      0.000s      0.563w      1 calls
V_xc gradient               :      0.414p                           1442 calls

-----------------------------------------------------------
V: Grid                     :      0.267u      0.017s      0.166w      1 calls
JK: (A|mn)                  :      0.767u      0.000s      0.227w      1 calls
JK: (A|Q)^-1/2              :      0.250u      0.000s      0.081w      1 calls
JK: (Q|mn)                  :      0.083u      0.000s      0.028w      1 calls
JK: (A|mn)^L                :      0.317u      0.000s      0.097w      1 calls
JK: (A|Q)^-1                :      0.267u      0.000s      0.078w      1 calls
JK: (Q|mn)^L                :      0.067u      0.000s      0.022w      1 calls
JK: (A|mn)^R                :      0.367u      0.000s      0.106w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.003w      1 calls
HF: Guess                   :      0.283u      0.017s      0.090w      1 calls
| SAD Guess                 :      0.250u      0.017s      0.084w      1 calls
HF: Form G                  :     11.617u      0.167s      3.525w     10 calls
| RV: Form V                :     10.367u      0.083s      3.131w     10 calls
| | Properties              :      3.171p                          14420 calls
| | Functional              :      1.246p                          14420 calls
| | V_xc                    :      1.790p                          14420 calls
| JK: D                     :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                :      0.000u      0.000s      0.000w     10 calls
| JK: JK                    :      1.217u      0.083s      0.391w     10 calls
| | JK: J                   :      0.033u      0.033s      0.025w     10 calls
| | | JK: J1                :      0.000u      0.033s      0.019w     10 calls
| | | JK: J2                :      0.033u      0.000s      0.006w     10 calls
| | JK: K                   :      0.333u      0.000s      0.108w     10 calls
| | | JK: K1                :      0.267u      0.000s      0.095w     10 calls
| | | JK: K2                :      0.050u      0.000s      0.012w     10 calls
| | JK: wK                  :      0.717u      0.050s      0.242w     20 calls
| | | JK: wK1               :      0.617u      0.050s      0.221w     40 calls
| | | JK: wK2               :      0.100u      0.000s      0.020w     20 calls
| JK: AO2USO                :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.000u      0.000s      0.008w     10 calls
| DIISManager::add_entry    :      0.000u      0.000s      0.002w      9 calls
| DIISManager::extrapolate  :      0.000u      0.000s      0.003w      8 calls
| | bMatrix setup           :      0.000u      0.000s      0.001w      8 calls
| | bMatrix pseudoinverse   :      0.000u      0.000s      0.001w      8 calls
| | New vector              :      0.000u      0.000s      0.001w      8 calls
HF: Form C                  :      0.050u      0.000s      0.015w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.133u      0.033s      0.054w      1 calls
Grad: S                     :      0.000u      0.000s      0.001w      1 calls
Grad: JK                    :      4.183u      0.083s      1.274w      1 calls
| JKGrad: Amn               :      0.583u      0.017s      0.179w      1 calls
| JKGrad: Awmn              :      0.550u      0.017s      0.171w      1 calls
| JKGrad: AB                :      0.283u      0.017s      0.085w      1 calls
| JKGrad: UV                :      0.000u      0.000s      0.005w      1 calls
| JKGrad: ABx               :      0.117u      0.000s      0.035w      1 calls
| JKGrad: Amnx              :      2.600u      0.017s      0.785w      1 calls
Grad: XC                    :      1.867u      0.000s      0.563w      1 calls
| Properties                :      0.548p                           1442 calls
| Functional                :      0.126p                           1442 calls
| V_xc gradient             :      0.414p                           1442 calls

***********************************************************

Host: d-snes-l-dc-01

Timers On : Mon Sep 24 10:09:23 2018
Timers Off: Mon Sep 24 10:09:30 2018

Wall Time:        7.54 seconds

V: Grid                     :      0.267u      0.017s      0.171w      1 calls
JK: (A|mn)                  :      0.767u      0.000s      0.231w      1 calls
JK: (A|Q)^-1/2              :      0.250u      0.000s      0.078w      1 calls
JK: (Q|mn)                  :      0.100u      0.000s      0.029w      1 calls
JK: (A|mn)^L                :      0.317u      0.000s      0.095w      1 calls
JK: (A|Q)^-1                :      0.267u      0.017s      0.080w      1 calls
JK: (Q|mn)^L                :      0.067u      0.000s      0.023w      1 calls
JK: (A|mn)^R                :      0.350u      0.000s      0.107w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.017u      0.000s      0.002w      1 calls
HF: Guess                   :      0.233u      0.000s      0.075w      1 calls
SAD Guess                   :      0.233u      0.000s      0.072w      1 calls
HF: Form G                  :     11.400u      0.117s      3.464w     10 calls
RV: Form V                  :     10.217u      0.050s      3.094w     10 calls
Properties                  :      3.671p                          15686 calls
Functional                  :      1.351p                          15686 calls
V_xc                        :      1.784p                          14260 calls
JK: D                       :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                  :      0.000u      0.000s      0.000w     10 calls
JK: JK                      :      1.133u      0.067s      0.368w     10 calls
JK: J                       :      0.017u      0.033s      0.024w     10 calls
JK: J1                      :      0.017u      0.033s      0.017w     10 calls
JK: J2                      :      0.000u      0.000s      0.006w     10 calls
JK: K                       :      0.350u      0.017s      0.107w     10 calls
JK: K1                      :      0.317u      0.000s      0.095w     10 calls
JK: K2                      :      0.017u      0.000s      0.012w     10 calls
JK: wK                      :      0.700u      0.017s      0.223w     20 calls
JK: wK1                     :      0.683u      0.017s      0.209w     40 calls
JK: wK2                     :      0.017u      0.000s      0.014w     20 calls
JK: AO2USO                  :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.033u      0.017s      0.007w     10 calls
DIISManager::add_entry      :      0.000u      0.000s      0.002w      9 calls
DIISManager::extrapolate    :      0.017u      0.017s      0.003w      8 calls
bMatrix setup               :      0.017u      0.000s      0.001w      8 calls
bMatrix pseudoinverse       :      0.000u      0.000s      0.001w      8 calls
New vector                  :      0.000u      0.017s      0.001w      8 calls
HF: Form C                  :      0.050u      0.000s      0.014w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.150u      0.033s      0.054w      1 calls
Grad: S                     :      0.000u      0.000s      0.001w      1 calls
Grad: JK                    :      4.300u      0.083s      1.321w      1 calls
JKGrad: Amn                 :      0.700u      0.017s      0.212w      1 calls
JKGrad: Awmn                :      0.617u      0.033s      0.194w      1 calls
JKGrad: AB                  :      0.267u      0.000s      0.080w      1 calls
JKGrad: UV                  :      0.017u      0.000s      0.005w      1 calls
JKGrad: ABx                 :      0.117u      0.000s      0.036w      1 calls
JKGrad: Amnx                :      2.550u      0.033s      0.777w      1 calls
Grad: XC                    :      1.850u      0.017s      0.560w      1 calls
V_xc gradient               :      0.414p                           1426 calls

-----------------------------------------------------------
V: Grid                     :      0.267u      0.017s      0.171w      1 calls
JK: (A|mn)                  :      0.767u      0.000s      0.231w      1 calls
JK: (A|Q)^-1/2              :      0.250u      0.000s      0.078w      1 calls
JK: (Q|mn)                  :      0.100u      0.000s      0.029w      1 calls
JK: (A|mn)^L                :      0.317u      0.000s      0.095w      1 calls
JK: (A|Q)^-1                :      0.267u      0.017s      0.080w      1 calls
JK: (Q|mn)^L                :      0.067u      0.000s      0.023w      1 calls
JK: (A|mn)^R                :      0.350u      0.000s      0.107w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.017u      0.000s      0.002w      1 calls
HF: Guess                   :      0.233u      0.000s      0.075w      1 calls
| SAD Guess                 :      0.233u      0.000s      0.072w      1 calls
HF: Form G                  :     11.400u      0.117s      3.464w     10 calls
| RV: Form V                :     10.217u      0.050s      3.094w     10 calls
| | Properties              :      3.126p                          14260 calls
| | Functional              :      1.228p                          14260 calls
| | V_xc                    :      1.784p                          14260 calls
| JK: D                     :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                :      0.000u      0.000s      0.000w     10 calls
| JK: JK                    :      1.133u      0.067s      0.368w     10 calls
| | JK: J                   :      0.017u      0.033s      0.024w     10 calls
| | | JK: J1                :      0.017u      0.033s      0.017w     10 calls
| | | JK: J2                :      0.000u      0.000s      0.006w     10 calls
| | JK: K                   :      0.350u      0.017s      0.107w     10 calls
| | | JK: K1                :      0.317u      0.000s      0.095w     10 calls
| | | JK: K2                :      0.017u      0.000s      0.012w     10 calls
| | JK: wK                  :      0.700u      0.017s      0.223w     20 calls
| | | JK: wK1               :      0.683u      0.017s      0.209w     40 calls
| | | JK: wK2               :      0.017u      0.000s      0.014w     20 calls
| JK: AO2USO                :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.033u      0.017s      0.007w     10 calls
| DIISManager::add_entry    :      0.000u      0.000s      0.002w      9 calls
| DIISManager::extrapolate  :      0.017u      0.017s      0.003w      8 calls
| | bMatrix setup           :      0.017u      0.000s      0.001w      8 calls
| | bMatrix pseudoinverse   :      0.000u      0.000s      0.001w      8 calls
| | New vector              :      0.000u      0.017s      0.001w      8 calls
HF: Form C                  :      0.050u      0.000s      0.014w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.150u      0.033s      0.054w      1 calls
Grad: S                     :      0.000u      0.000s      0.001w      1 calls
Grad: JK                    :      4.300u      0.083s      1.321w      1 calls
| JKGrad: Amn               :      0.700u      0.017s      0.212w      1 calls
| JKGrad: Awmn              :      0.617u      0.033s      0.194w      1 calls
| JKGrad: AB                :      0.267u      0.000s      0.080w      1 calls
| JKGrad: UV                :      0.017u      0.000s      0.005w      1 calls
| JKGrad: ABx               :      0.117u      0.000s      0.036w      1 calls
| JKGrad: Amnx              :      2.550u      0.033s      0.777w      1 calls
Grad: XC                    :      1.850u      0.017s      0.560w      1 calls
| Properties                :      0.545p                           1426 calls
| Functional                :      0.122p                           1426 calls
| V_xc gradient             :      0.414p                           1426 calls

***********************************************************

Host: d-snes-l-dc-01

Timers On : Mon Sep 24 10:09:30 2018
Timers Off: Mon Sep 24 10:09:38 2018

Wall Time:        7.62 seconds

V: Grid                     :      0.267u      0.017s      0.174w      1 calls
JK: (A|mn)                  :      0.933u      0.000s      0.278w      1 calls
JK: (A|Q)^-1/2              :      0.267u      0.000s      0.080w      1 calls
JK: (Q|mn)                  :      0.083u      0.017s      0.027w      1 calls
JK: (A|mn)^L                :      0.367u      0.000s      0.110w      1 calls
JK: (A|Q)^-1                :      0.250u      0.017s      0.080w      1 calls
JK: (Q|mn)^L                :      0.083u      0.000s      0.023w      1 calls
JK: (A|mn)^R                :      0.400u      0.000s      0.120w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.250u      0.000s      0.074w      1 calls
SAD Guess                   :      0.233u      0.000s      0.072w      1 calls
HF: Form G                  :     11.450u      0.100s      3.468w     10 calls
RV: Form V                  :     10.283u      0.033s      3.100w     10 calls
Properties                  :      3.687p                          15686 calls
Functional                  :      1.356p                          15686 calls
V_xc                        :      1.774p                          14260 calls
JK: D                       :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                  :      0.000u      0.000s      0.000w     10 calls
JK: JK                      :      1.100u      0.067s      0.367w     10 calls
JK: J                       :      0.067u      0.017s      0.023w     10 calls
JK: J1                      :      0.033u      0.017s      0.017w     10 calls
JK: J2                      :      0.033u      0.000s      0.006w     10 calls
JK: K                       :      0.333u      0.000s      0.108w     10 calls
JK: K1                      :      0.267u      0.000s      0.096w     10 calls
JK: K2                      :      0.050u      0.000s      0.012w     10 calls
JK: wK                      :      0.650u      0.033s      0.222w     20 calls
JK: wK1                     :      0.650u      0.033s      0.207w     40 calls
JK: wK2                     :      0.000u      0.000s      0.014w     20 calls
JK: AO2USO                  :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.050u      0.000s      0.007w     10 calls
DIISManager::add_entry      :      0.017u      0.000s      0.002w      9 calls
DIISManager::extrapolate    :      0.017u      0.000s      0.003w      8 calls
bMatrix setup               :      0.017u      0.000s      0.001w      8 calls
bMatrix pseudoinverse       :      0.000u      0.000s      0.001w      8 calls
New vector                  :      0.000u      0.000s      0.001w      8 calls
HF: Form C                  :      0.017u      0.000s      0.014w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.167u      0.017s      0.054w      1 calls
Grad: S                     :      0.000u      0.000s      0.001w      1 calls
Grad: JK                    :      4.283u      0.117s      1.318w      1 calls
JKGrad: Amn                 :      0.667u      0.050s      0.212w      1 calls
JKGrad: Awmn                :      0.583u      0.017s      0.185w      1 calls
JKGrad: AB                  :      0.267u      0.033s      0.087w      1 calls
JKGrad: UV                  :      0.000u      0.000s      0.005w      1 calls
JKGrad: ABx                 :      0.133u      0.000s      0.035w      1 calls
JKGrad: Amnx                :      2.567u      0.017s      0.779w      1 calls
Grad: XC                    :      1.850u      0.017s      0.561w      1 calls
V_xc gradient               :      0.416p                           1426 calls

-----------------------------------------------------------
V: Grid                     :      0.267u      0.017s      0.174w      1 calls
JK: (A|mn)                  :      0.933u      0.000s      0.278w      1 calls
JK: (A|Q)^-1/2              :      0.267u      0.000s      0.080w      1 calls
JK: (Q|mn)                  :      0.083u      0.017s      0.027w      1 calls
JK: (A|mn)^L                :      0.367u      0.000s      0.110w      1 calls
JK: (A|Q)^-1                :      0.250u      0.017s      0.080w      1 calls
JK: (Q|mn)^L                :      0.083u      0.000s      0.023w      1 calls
JK: (A|mn)^R                :      0.400u      0.000s      0.120w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.250u      0.000s      0.074w      1 calls
| SAD Guess                 :      0.233u      0.000s      0.072w      1 calls
HF: Form G                  :     11.450u      0.100s      3.468w     10 calls
| RV: Form V                :     10.283u      0.033s      3.100w     10 calls
| | Properties              :      3.140p                          14260 calls
| | Functional              :      1.234p                          14260 calls
| | V_xc                    :      1.774p                          14260 calls
| JK: D                     :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                :      0.000u      0.000s      0.000w     10 calls
| JK: JK                    :      1.100u      0.067s      0.367w     10 calls
| | JK: J                   :      0.067u      0.017s      0.023w     10 calls
| | | JK: J1                :      0.033u      0.017s      0.017w     10 calls
| | | JK: J2                :      0.033u      0.000s      0.006w     10 calls
| | JK: K                   :      0.333u      0.000s      0.108w     10 calls
| | | JK: K1                :      0.267u      0.000s      0.096w     10 calls
| | | JK: K2                :      0.050u      0.000s      0.012w     10 calls
| | JK: wK                  :      0.650u      0.033s      0.222w     20 calls
| | | JK: wK1               :      0.650u      0.033s      0.207w     40 calls
| | | JK: wK2               :      0.000u      0.000s      0.014w     20 calls
| JK: AO2USO                :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.050u      0.000s      0.007w     10 calls
| DIISManager::add_entry    :      0.017u      0.000s      0.002w      9 calls
| DIISManager::extrapolate  :      0.017u      0.000s      0.003w      8 calls
| | bMatrix setup           :      0.017u      0.000s      0.001w      8 calls
| | bMatrix pseudoinverse   :      0.000u      0.000s      0.001w      8 calls
| | New vector              :      0.000u      0.000s      0.001w      8 calls
HF: Form C                  :      0.017u      0.000s      0.014w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.167u      0.017s      0.054w      1 calls
Grad: S                     :      0.000u      0.000s      0.001w      1 calls
Grad: JK                    :      4.283u      0.117s      1.318w      1 calls
| JKGrad: Amn               :      0.667u      0.050s      0.212w      1 calls
| JKGrad: Awmn              :      0.583u      0.017s      0.185w      1 calls
| JKGrad: AB                :      0.267u      0.033s      0.087w      1 calls
| JKGrad: UV                :      0.000u      0.000s      0.005w      1 calls
| JKGrad: ABx               :      0.133u      0.000s      0.035w      1 calls
| JKGrad: Amnx              :      2.567u      0.017s      0.779w      1 calls
Grad: XC                    :      1.850u      0.017s      0.561w      1 calls
| Properties                :      0.547p                           1426 calls
| Functional                :      0.122p                           1426 calls
| V_xc gradient             :      0.416p                           1426 calls

***********************************************************

Host: d-snes-l-dc-01

Timers On : Mon Sep 24 10:09:38 2018
Timers Off: Mon Sep 24 10:09:46 2018

Wall Time:        7.51 seconds

V: Grid                     :      0.250u      0.017s      0.166w      1 calls
JK: (A|mn)                  :      0.733u      0.000s      0.216w      1 calls
JK: (A|Q)^-1/2              :      0.250u      0.000s      0.079w      1 calls
