
Host: d-snes-l-dc-01

Timers On : Fri Sep 21 17:36:52 2018
Timers Off: Fri Sep 21 17:36:56 2018

Wall Time:        3.22 seconds

HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.000u      0.000s      0.004w     10 calls
DIISManager::add_entry      :      0.000u      0.000s      0.001w      9 calls
DIISManager::extrapolate    :      0.000u      0.000s      0.001w      8 calls
bMatrix setup               :      0.000u      0.000s      0.000w      8 calls
bMatrix pseudoinverse       :      0.000u      0.000s      0.000w      8 calls
New vector                  :      0.000u      0.000s      0.000w      8 calls
HF: Form C                  :      0.033u      0.017s      0.005w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.133u      0.017s      0.041w      1 calls
Grad: S                     :      0.000u      0.000s      0.000w      1 calls
Grad: JK                    :      1.133u      0.017s      0.343w      1 calls
JKGrad: Amn                 :      0.167u      0.000s      0.050w      1 calls
JKGrad: Awmn                :      0.133u      0.000s      0.042w      1 calls
JKGrad: AB                  :      0.133u      0.000s      0.037w      1 calls
JKGrad: UV                  :      0.000u      0.000s      0.001w      1 calls
JKGrad: ABx                 :      0.067u      0.000s      0.023w      1 calls
JKGrad: Amnx                :      0.600u      0.017s      0.180w      1 calls
Grad: XC                    :      0.717u      0.000s      0.215w      1 calls
V_xc gradient               :      0.139p                            922 calls

-----------------------------------------------------------
V: Grid                     :      0.100u      0.017s      0.067w      1 calls
JK: (A|mn)                  :      0.183u      0.000s      0.059w      1 calls
JK: (A|Q)^-1/2              :      0.117u      0.000s      0.036w      1 calls
JK: (Q|mn)                  :      0.017u      0.000s      0.004w      1 calls
JK: (A|mn)^L                :      0.067u      0.000s      0.025w      1 calls
JK: (A|Q)^-1                :      0.117u      0.000s      0.036w      1 calls
JK: (Q|mn)^L                :      0.000u      0.000s      0.003w      1 calls
JK: (A|mn)^R                :      0.083u      0.000s      0.026w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.233u      0.017s      0.074w      1 calls
| SAD Guess                 :      0.233u      0.017s      0.072w      1 calls
HF: Form G                  :      4.167u      0.050s      1.270w     10 calls
| RV: Form V                :      3.967u      0.050s      1.213w     10 calls
| | Properties              :      1.125p                           9220 calls
| | Functional              :      0.756p                           9220 calls
| | V_xc                    :      0.514p                           9220 calls
| JK: D                     :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                :      0.017u      0.000s      0.000w     10 calls
| JK: JK                    :      0.167u      0.000s      0.056w     10 calls
| | JK: J                   :      0.000u      0.000s      0.004w     10 calls
| | | JK: J1                :      0.000u      0.000s      0.003w     10 calls
| | | JK: J2                :      0.000u      0.000s      0.001w     10 calls
| | JK: K                   :      0.050u      0.000s      0.014w     10 calls
| | | JK: K1                :      0.050u      0.000s      0.013w     10 calls
| | | JK: K2                :      0.000u      0.000s      0.002w     10 calls
| | JK: wK                  :      0.100u      0.000s      0.035w     20 calls
| | | JK: wK1               :      0.083u      0.000s      0.033w     40 calls
| | | JK: wK2               :      0.017u      0.000s      0.002w     20 calls
| JK: AO2USO                :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.000u      0.000s      0.004w     10 calls
| DIISManager::add_entry    :      0.000u      0.000s      0.001w      9 calls
| DIISManager::extrapolate  :      0.000u      0.000s      0.001w      8 calls
| | bMatrix setup           :      0.000u      0.000s      0.000w      8 calls
| | bMatrix pseudoinverse   :      0.000u      0.000s      0.000w      8 calls
| | New vector              :      0.000u      0.000s      0.000w      8 calls
HF: Form C                  :      0.033u      0.017s      0.005w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.133u      0.017s      0.041w      1 calls
Grad: S                     :      0.000u      0.000s      0.000w      1 calls
Grad: JK                    :      1.133u      0.017s      0.343w      1 calls
| JKGrad: Amn               :      0.167u      0.000s      0.050w      1 calls
| JKGrad: Awmn              :      0.133u      0.000s      0.042w      1 calls
| JKGrad: AB                :      0.133u      0.000s      0.037w      1 calls
| JKGrad: UV                :      0.000u      0.000s      0.001w      1 calls
| JKGrad: ABx               :      0.067u      0.000s      0.023w      1 calls
| JKGrad: Amnx              :      0.600u      0.017s      0.180w      1 calls
Grad: XC                    :      0.717u      0.000s      0.215w      1 calls
| Properties                :      0.200p                            922 calls
| Functional                :      0.076p                            922 calls
| V_xc gradient             :      0.139p                            922 calls

***********************************************************

Host: d-snes-l-dc-01

Timers On : Fri Sep 21 17:40:32 2018
Timers Off: Fri Sep 21 17:40:36 2018

Wall Time:        3.23 seconds

V: Grid                     :      0.100u      0.033s      0.069w      1 calls
JK: (A|mn)                  :      0.183u      0.000s      0.053w      1 calls
JK: (A|Q)^-1/2              :      0.083u      0.000s      0.033w      1 calls
JK: (Q|mn)                  :      0.000u      0.017s      0.004w      1 calls
JK: (A|mn)^L                :      0.067u      0.000s      0.024w      1 calls
JK: (A|Q)^-1                :      0.100u      0.000s      0.031w      1 calls
JK: (Q|mn)^L                :      0.000u      0.000s      0.003w      1 calls
JK: (A|mn)^R                :      0.100u      0.000s      0.025w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.233u      0.017s      0.076w      1 calls
SAD Guess                   :      0.233u      0.017s      0.074w      1 calls
HF: Form G                  :      4.167u      0.050s      1.277w     10 calls
RV: Form V                  :      4.000u      0.033s      1.217w     10 calls
Properties                  :      1.331p                          10109 calls
Functional                  :      0.833p                          10109 calls
V_xc                        :      0.518p                           9190 calls
JK: D                       :      0.017u      0.000s      0.000w     10 calls
JK: USO2AO                  :      0.000u      0.000s      0.000w     10 calls
JK: JK                      :      0.150u      0.017s      0.059w     10 calls
JK: J                       :      0.000u      0.000s      0.004w     10 calls
JK: J1                      :      0.000u      0.000s      0.003w     10 calls
JK: J2                      :      0.000u      0.000s      0.001w     10 calls
JK: K                       :      0.017u      0.000s      0.016w     10 calls
JK: K1                      :      0.017u      0.000s      0.014w     10 calls
JK: K2                      :      0.000u      0.000s      0.002w     10 calls
JK: wK                      :      0.050u      0.017s      0.036w     20 calls
JK: wK1                     :      0.033u      0.017s      0.033w     40 calls
JK: wK2                     :      0.017u      0.000s      0.002w     20 calls
JK: AO2USO                  :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.017u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.033u      0.000s      0.003w     10 calls
DIISManager::add_entry      :      0.000u      0.000s      0.001w      9 calls
DIISManager::extrapolate    :      0.033u      0.000s      0.001w      8 calls
bMatrix setup               :      0.033u      0.000s      0.000w      8 calls
bMatrix pseudoinverse       :      0.000u      0.000s      0.000w      8 calls
New vector                  :      0.000u      0.000s      0.000w      8 calls
HF: Form C                  :      0.017u      0.000s      0.005w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.117u      0.017s      0.041w      1 calls
Grad: S                     :      0.017u      0.000s      0.000w      1 calls
Grad: JK                    :      1.150u      0.017s      0.347w      1 calls
JKGrad: Amn                 :      0.183u      0.000s      0.052w      1 calls
JKGrad: Awmn                :      0.133u      0.000s      0.041w      1 calls
JKGrad: AB                  :      0.133u      0.000s      0.038w      1 calls
JKGrad: UV                  :      0.000u      0.000s      0.001w      1 calls
JKGrad: ABx                 :      0.067u      0.000s      0.022w      1 calls
JKGrad: Amnx                :      0.600u      0.017s      0.183w      1 calls
Grad: XC                    :      0.700u      0.000s      0.218w      1 calls
V_xc gradient               :      0.143p                            919 calls

-----------------------------------------------------------
V: Grid                     :      0.100u      0.033s      0.069w      1 calls
JK: (A|mn)                  :      0.183u      0.000s      0.053w      1 calls
JK: (A|Q)^-1/2              :      0.083u      0.000s      0.033w      1 calls
JK: (Q|mn)                  :      0.000u      0.017s      0.004w      1 calls
JK: (A|mn)^L                :      0.067u      0.000s      0.024w      1 calls
JK: (A|Q)^-1                :      0.100u      0.000s      0.031w      1 calls
JK: (Q|mn)^L                :      0.000u      0.000s      0.003w      1 calls
JK: (A|mn)^R                :      0.100u      0.000s      0.025w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.233u      0.017s      0.076w      1 calls
| SAD Guess                 :      0.233u      0.017s      0.074w      1 calls
HF: Form G                  :      4.167u      0.050s      1.277w     10 calls
| RV: Form V                :      4.000u      0.033s      1.217w     10 calls
| | Properties              :      1.132p                           9190 calls
| | Functional              :      0.753p                           9190 calls
| | V_xc                    :      0.518p                           9190 calls
| JK: D                     :      0.017u      0.000s      0.000w     10 calls
| JK: USO2AO                :      0.000u      0.000s      0.000w     10 calls
| JK: JK                    :      0.150u      0.017s      0.059w     10 calls
| | JK: J                   :      0.000u      0.000s      0.004w     10 calls
| | | JK: J1                :      0.000u      0.000s      0.003w     10 calls
| | | JK: J2                :      0.000u      0.000s      0.001w     10 calls
| | JK: K                   :      0.017u      0.000s      0.016w     10 calls
| | | JK: K1                :      0.017u      0.000s      0.014w     10 calls
| | | JK: K2                :      0.000u      0.000s      0.002w     10 calls
| | JK: wK                  :      0.050u      0.017s      0.036w     20 calls
| | | JK: wK1               :      0.033u      0.017s      0.033w     40 calls
| | | JK: wK2               :      0.017u      0.000s      0.002w     20 calls
| JK: AO2USO                :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.017u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.033u      0.000s      0.003w     10 calls
| DIISManager::add_entry    :      0.000u      0.000s      0.001w      9 calls
| DIISManager::extrapolate  :      0.033u      0.000s      0.001w      8 calls
| | bMatrix setup           :      0.033u      0.000s      0.000w      8 calls
| | bMatrix pseudoinverse   :      0.000u      0.000s      0.000w      8 calls
| | New vector              :      0.000u      0.000s      0.000w      8 calls
HF: Form C                  :      0.017u      0.000s      0.005w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.117u      0.017s      0.041w      1 calls
Grad: S                     :      0.017u      0.000s      0.000w      1 calls
Grad: JK                    :      1.150u      0.017s      0.347w      1 calls
| JKGrad: Amn               :      0.183u      0.000s      0.052w      1 calls
| JKGrad: Awmn              :      0.133u      0.000s      0.041w      1 calls
| JKGrad: AB                :      0.133u      0.000s      0.038w      1 calls
| JKGrad: UV                :      0.000u      0.000s      0.001w      1 calls
| JKGrad: ABx               :      0.067u      0.000s      0.022w      1 calls
| JKGrad: Amnx              :      0.600u      0.017s      0.183w      1 calls
Grad: XC                    :      0.700u      0.000s      0.218w      1 calls
| Properties                :      0.199p                            919 calls
| Functional                :      0.080p                            919 calls
| V_xc gradient             :      0.143p                            919 calls

***********************************************************

Host: d-snes-l-dc-01

Timers On : Fri Sep 21 17:40:36 2018
Timers Off: Fri Sep 21 17:40:39 2018

Wall Time:        3.26 seconds

V: Grid                     :      0.100u      0.017s      0.068w      1 calls
JK: (A|mn)                  :      0.183u      0.000s      0.053w      1 calls
JK: (A|Q)^-1/2              :      0.117u      0.000s      0.035w      1 calls
JK: (Q|mn)                  :      0.017u      0.000s      0.005w      1 calls
JK: (A|mn)^L                :      0.083u      0.000s      0.025w      1 calls
JK: (A|Q)^-1                :      0.117u      0.000s      0.035w      1 calls
JK: (Q|mn)^L                :      0.017u      0.000s      0.003w      1 calls
JK: (A|mn)^R                :      0.083u      0.000s      0.026w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.250u      0.000s      0.075w      1 calls
SAD Guess                   :      0.233u      0.000s      0.073w      1 calls
HF: Form G                  :      4.117u      0.117s      1.277w     10 calls
RV: Form V                  :      3.933u      0.117s      1.220w     10 calls
Properties                  :      1.341p                          10120 calls
Functional                  :      0.831p                          10120 calls
V_xc                        :      0.511p                           9200 calls
JK: D                       :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                  :      0.017u      0.000s      0.000w     10 calls
JK: JK                      :      0.167u      0.000s      0.056w     10 calls
JK: J                       :      0.017u      0.000s      0.004w     10 calls
JK: J1                      :      0.000u      0.000s      0.003w     10 calls
JK: J2                      :      0.017u      0.000s      0.001w     10 calls
JK: K                       :      0.033u      0.000s      0.014w     10 calls
JK: K1                      :      0.033u      0.000s      0.012w     10 calls
JK: K2                      :      0.000u      0.000s      0.002w     10 calls
JK: wK                      :      0.100u      0.000s      0.035w     20 calls
JK: wK1                     :      0.067u      0.000s      0.033w     40 calls
JK: wK2                     :      0.017u      0.000s      0.002w     20 calls
JK: AO2USO                  :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.017u      0.000s      0.004w     10 calls
DIISManager::add_entry      :      0.000u      0.000s      0.001w      9 calls
DIISManager::extrapolate    :      0.017u      0.000s      0.001w      8 calls
bMatrix setup               :      0.000u      0.000s      0.000w      8 calls
bMatrix pseudoinverse       :      0.000u      0.000s      0.000w      8 calls
New vector                  :      0.017u      0.000s      0.000w      8 calls
HF: Form C                  :      0.033u      0.000s      0.005w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.100u      0.033s      0.041w      1 calls
Grad: S                     :      0.000u      0.000s      0.000w      1 calls
Grad: JK                    :      1.133u      0.000s      0.339w      1 calls
JKGrad: Amn                 :      0.183u      0.000s      0.053w      1 calls
JKGrad: Awmn                :      0.133u      0.000s      0.041w      1 calls
JKGrad: AB                  :      0.117u      0.000s      0.035w      1 calls
JKGrad: UV                  :      0.000u      0.000s      0.001w      1 calls
JKGrad: ABx                 :      0.067u      0.000s      0.022w      1 calls
JKGrad: Amnx                :      0.600u      0.000s      0.175w      1 calls
Grad: XC                    :      0.700u      0.017s      0.213w      1 calls
V_xc gradient               :      0.139p                            920 calls

-----------------------------------------------------------
V: Grid                     :      0.100u      0.017s      0.068w      1 calls
JK: (A|mn)                  :      0.183u      0.000s      0.053w      1 calls
JK: (A|Q)^-1/2              :      0.117u      0.000s      0.035w      1 calls
JK: (Q|mn)                  :      0.017u      0.000s      0.005w      1 calls
JK: (A|mn)^L                :      0.083u      0.000s      0.025w      1 calls
JK: (A|Q)^-1                :      0.117u      0.000s      0.035w      1 calls
JK: (Q|mn)^L                :      0.017u      0.000s      0.003w      1 calls
JK: (A|mn)^R                :      0.083u      0.000s      0.026w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.250u      0.000s      0.075w      1 calls
| SAD Guess                 :      0.233u      0.000s      0.073w      1 calls
HF: Form G                  :      4.117u      0.117s      1.277w     10 calls
| RV: Form V                :      3.933u      0.117s      1.220w     10 calls
| | Properties              :      1.143p                           9200 calls
| | Functional              :      0.754p                           9200 calls
| | V_xc                    :      0.511p                           9200 calls
| JK: D                     :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                :      0.017u      0.000s      0.000w     10 calls
| JK: JK                    :      0.167u      0.000s      0.056w     10 calls
| | JK: J                   :      0.017u      0.000s      0.004w     10 calls
| | | JK: J1                :      0.000u      0.000s      0.003w     10 calls
| | | JK: J2                :      0.017u      0.000s      0.001w     10 calls
| | JK: K                   :      0.033u      0.000s      0.014w     10 calls
| | | JK: K1                :      0.033u      0.000s      0.012w     10 calls
| | | JK: K2                :      0.000u      0.000s      0.002w     10 calls
| | JK: wK                  :      0.100u      0.000s      0.035w     20 calls
| | | JK: wK1               :      0.067u      0.000s      0.033w     40 calls
| | | JK: wK2               :      0.017u      0.000s      0.002w     20 calls
| JK: AO2USO                :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.017u      0.000s      0.004w     10 calls
| DIISManager::add_entry    :      0.000u      0.000s      0.001w      9 calls
| DIISManager::extrapolate  :      0.017u      0.000s      0.001w      8 calls
| | bMatrix setup           :      0.000u      0.000s      0.000w      8 calls
| | bMatrix pseudoinverse   :      0.000u      0.000s      0.000w      8 calls
| | New vector              :      0.017u      0.000s      0.000w      8 calls
HF: Form C                  :      0.033u      0.000s      0.005w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.100u      0.033s      0.041w      1 calls
Grad: S                     :      0.000u      0.000s      0.000w      1 calls
Grad: JK                    :      1.133u      0.000s      0.339w      1 calls
| JKGrad: Amn               :      0.183u      0.000s      0.053w      1 calls
| JKGrad: Awmn              :      0.133u      0.000s      0.041w      1 calls
| JKGrad: AB                :      0.117u      0.000s      0.035w      1 calls
| JKGrad: UV                :      0.000u      0.000s      0.001w      1 calls
| JKGrad: ABx               :      0.067u      0.000s      0.022w      1 calls
| JKGrad: Amnx              :      0.600u      0.000s      0.175w      1 calls
Grad: XC                    :      0.700u      0.017s      0.213w      1 calls
| Properties                :      0.198p                            920 calls
| Functional                :      0.077p                            920 calls
| V_xc gradient             :      0.139p                            920 calls

***********************************************************

Host: d-snes-l-dc-01

Timers On : Fri Sep 21 17:40:39 2018
Timers Off: Fri Sep 21 17:40:43 2018

Wall Time:        3.25 seconds

V: Grid                     :      0.100u      0.017s      0.068w      1 calls
JK: (A|mn)                  :      0.167u      0.000s      0.054w      1 calls
JK: (A|Q)^-1/2              :      0.117u      0.000s      0.035w      1 calls
JK: (Q|mn)                  :      0.017u      0.000s      0.004w      1 calls
JK: (A|mn)^L                :      0.067u      0.000s      0.024w      1 calls
JK: (A|Q)^-1                :      0.100u      0.000s      0.033w      1 calls
JK: (Q|mn)^L                :      0.000u      0.000s      0.003w      1 calls
JK: (A|mn)^R                :      0.083u      0.000s      0.025w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.250u      0.000s      0.075w      1 calls
SAD Guess                   :      0.250u      0.000s      0.073w      1 calls
HF: Form G                  :      4.183u      0.033s      1.280w     10 calls
RV: Form V                  :      4.017u      0.017s      1.223w     10 calls
Properties                  :      1.341p                          10054 calls
Functional                  :      0.833p                          10054 calls
V_xc                        :      0.513p                           9140 calls
JK: D                       :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                  :      0.000u      0.000s      0.000w     10 calls
JK: JK                      :      0.150u      0.017s      0.056w     10 calls
JK: J                       :      0.000u      0.017s      0.004w     10 calls
JK: J1                      :      0.000u      0.017s      0.003w     10 calls
JK: J2                      :      0.000u      0.000s      0.001w     10 calls
JK: K                       :      0.033u      0.000s      0.014w     10 calls
JK: K1                      :      0.033u      0.000s      0.013w     10 calls
JK: K2                      :      0.000u      0.000s      0.002w     10 calls
JK: wK                      :      0.100u      0.000s      0.035w     20 calls
JK: wK1                     :      0.100u      0.000s      0.033w     40 calls
JK: wK2                     :      0.000u      0.000s      0.002w     20 calls
JK: AO2USO                  :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.083u      0.000s      0.003w     10 calls
DIISManager::add_entry      :      0.033u      0.000s      0.001w      9 calls
DIISManager::extrapolate    :      0.033u      0.000s      0.001w      8 calls
bMatrix setup               :      0.017u      0.000s      0.000w      8 calls
bMatrix pseudoinverse       :      0.000u      0.000s      0.000w      8 calls
New vector                  :      0.017u      0.000s      0.000w      8 calls
HF: Form C                  :      0.000u      0.000s      0.005w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.117u      0.033s      0.041w      1 calls
Grad: S                     :      0.000u      0.000s      0.000w      1 calls
Grad: JK                    :      1.117u      0.017s      0.342w      1 calls
JKGrad: Amn                 :      0.167u      0.000s      0.052w      1 calls
JKGrad: Awmn                :      0.133u      0.000s      0.041w      1 calls
JKGrad: AB                  :      0.117u      0.000s      0.034w      1 calls
JKGrad: UV                  :      0.000u      0.000s      0.001w      1 calls
JKGrad: ABx                 :      0.083u      0.000s      0.022w      1 calls
JKGrad: Amnx                :      0.583u      0.017s      0.181w      1 calls
Grad: XC                    :      0.700u      0.017s      0.213w      1 calls
V_xc gradient               :      0.139p                            914 calls

-----------------------------------------------------------
V: Grid                     :      0.100u      0.017s      0.068w      1 calls
JK: (A|mn)                  :      0.167u      0.000s      0.054w      1 calls
JK: (A|Q)^-1/2              :      0.117u      0.000s      0.035w      1 calls
JK: (Q|mn)                  :      0.017u      0.000s      0.004w      1 calls
JK: (A|mn)^L                :      0.067u      0.000s      0.024w      1 calls
JK: (A|Q)^-1                :      0.100u      0.000s      0.033w      1 calls
JK: (Q|mn)^L                :      0.000u      0.000s      0.003w      1 calls
JK: (A|mn)^R                :      0.083u      0.000s      0.025w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.250u      0.000s      0.075w      1 calls
| SAD Guess                 :      0.250u      0.000s      0.073w      1 calls
HF: Form G                  :      4.183u      0.033s      1.280w     10 calls
| RV: Form V                :      4.017u      0.017s      1.223w     10 calls
| | Properties              :      1.145p                           9140 calls
| | Functional              :      0.757p                           9140 calls
| | V_xc                    :      0.513p                           9140 calls
| JK: D                     :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                :      0.000u      0.000s      0.000w     10 calls
| JK: JK                    :      0.150u      0.017s      0.056w     10 calls
| | JK: J                   :      0.000u      0.017s      0.004w     10 calls
| | | JK: J1                :      0.000u      0.017s      0.003w     10 calls
| | | JK: J2                :      0.000u      0.000s      0.001w     10 calls
| | JK: K                   :      0.033u      0.000s      0.014w     10 calls
| | | JK: K1                :      0.033u      0.000s      0.013w     10 calls
| | | JK: K2                :      0.000u      0.000s      0.002w     10 calls
| | JK: wK                  :      0.100u      0.000s      0.035w     20 calls
| | | JK: wK1               :      0.100u      0.000s      0.033w     40 calls
| | | JK: wK2               :      0.000u      0.000s      0.002w     20 calls
| JK: AO2USO                :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.083u      0.000s      0.003w     10 calls
| DIISManager::add_entry    :      0.033u      0.000s      0.001w      9 calls
| DIISManager::extrapolate  :      0.033u      0.000s      0.001w      8 calls
| | bMatrix setup           :      0.017u      0.000s      0.000w      8 calls
| | bMatrix pseudoinverse   :      0.000u      0.000s      0.000w      8 calls
| | New vector              :      0.017u      0.000s      0.000w      8 calls
HF: Form C                  :      0.000u      0.000s      0.005w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.117u      0.033s      0.041w      1 calls
Grad: S                     :      0.000u      0.000s      0.000w      1 calls
Grad: JK                    :      1.117u      0.017s      0.342w      1 calls
| JKGrad: Amn               :      0.167u      0.000s      0.052w      1 calls
| JKGrad: Awmn              :      0.133u      0.000s      0.041w      1 calls
| JKGrad: AB                :      0.117u      0.000s      0.034w      1 calls
| JKGrad: UV                :      0.000u      0.000s      0.001w      1 calls
| JKGrad: ABx               :      0.083u      0.000s      0.022w      1 calls
| JKGrad: Amnx              :      0.583u      0.017s      0.181w      1 calls
Grad: XC                    :      0.700u      0.017s      0.213w      1 calls
| Properties                :      0.197p                            914 calls
| Functional                :      0.076p                            914 calls
| V_xc gradient             :      0.139p                            914 calls

***********************************************************

Host: d-snes-l-dc-01

Timers On : Fri Sep 21 17:40:43 2018
Timers Off: Fri Sep 21 17:40:46 2018

Wall Time:        3.25 seconds

V: Grid                     :      0.100u      0.017s      0.067w      1 calls
JK: (A|mn)                  :      0.167u      0.000s      0.052w      1 calls
JK: (A|Q)^-1/2              :      0.100u      0.017s      0.033w      1 calls
JK: (Q|mn)                  :      0.017u      0.000s      0.004w      1 calls
JK: (A|mn)^L                :      0.083u      0.000s      0.023w      1 calls
JK: (A|Q)^-1                :      0.100u      0.000s      0.032w      1 calls
JK: (Q|mn)^L                :      0.017u      0.000s      0.003w      1 calls
JK: (A|mn)^R                :      0.100u      0.000s      0.027w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.233u      0.017s      0.073w      1 calls
SAD Guess                   :      0.233u      0.017s      0.071w      1 calls
HF: Form G                  :      4.233u      0.033s      1.278w     10 calls
RV: Form V                  :      4.050u      0.033s      1.221w     10 calls
Properties                  :      1.338p                          10230 calls
Functional                  :      0.832p                          10230 calls
V_xc                        :      0.519p                           9300 calls
JK: D                       :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                  :      0.000u      0.000s      0.000w     10 calls
JK: JK                      :      0.183u      0.000s      0.057w     10 calls
JK: J                       :      0.000u      0.000s      0.004w     10 calls
JK: J1                      :      0.000u      0.000s      0.003w     10 calls
JK: J2                      :      0.000u      0.000s      0.001w     10 calls
JK: K                       :      0.017u      0.000s      0.014w     10 calls
JK: K1                      :      0.017u      0.000s      0.012w     10 calls
JK: K2                      :      0.000u      0.000s      0.002w     10 calls
JK: wK                      :      0.100u      0.000s      0.035w     20 calls
JK: wK1                     :      0.067u      0.000s      0.033w     40 calls
JK: wK2                     :      0.017u      0.000s      0.002w     20 calls
JK: AO2USO                  :      0.000u      0.000s      0.000w     10 calls
HF: Form F                  :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                    :      0.017u      0.000s      0.004w     10 calls
DIISManager::add_entry      :      0.017u      0.000s      0.001w      9 calls
DIISManager::extrapolate    :      0.000u      0.000s      0.001w      8 calls
bMatrix setup               :      0.000u      0.000s      0.000w      8 calls
bMatrix pseudoinverse       :      0.000u      0.000s      0.000w      8 calls
New vector                  :      0.000u      0.000s      0.001w      8 calls
HF: Form C                  :      0.000u      0.000s      0.006w     10 calls
HF: Form D                  :      0.000u      0.000s      0.000w     10 calls
Grad: V T Perturb           :      0.100u      0.033s      0.041w      1 calls
Grad: S                     :      0.000u      0.000s      0.000w      1 calls
Grad: JK                    :      1.133u      0.000s      0.341w      1 calls
JKGrad: Amn                 :      0.183u      0.000s      0.051w      1 calls
JKGrad: Awmn                :      0.133u      0.000s      0.042w      1 calls
JKGrad: AB                  :      0.117u      0.000s      0.036w      1 calls
JKGrad: UV                  :      0.000u      0.000s      0.001w      1 calls
JKGrad: ABx                 :      0.067u      0.000s      0.022w      1 calls
JKGrad: Amnx                :      0.600u      0.000s      0.178w      1 calls
Grad: XC                    :      0.717u      0.000s      0.216w      1 calls
V_xc gradient               :      0.140p                            930 calls

-----------------------------------------------------------
V: Grid                     :      0.100u      0.017s      0.067w      1 calls
JK: (A|mn)                  :      0.167u      0.000s      0.052w      1 calls
JK: (A|Q)^-1/2              :      0.100u      0.017s      0.033w      1 calls
JK: (Q|mn)                  :      0.017u      0.000s      0.004w      1 calls
JK: (A|mn)^L                :      0.083u      0.000s      0.023w      1 calls
JK: (A|Q)^-1                :      0.100u      0.000s      0.032w      1 calls
JK: (Q|mn)^L                :      0.017u      0.000s      0.003w      1 calls
JK: (A|mn)^R                :      0.100u      0.000s      0.027w      1 calls
HF: Form H                  :      0.000u      0.000s      0.001w      1 calls
HF: Form S/X                :      0.000u      0.000s      0.001w      1 calls
HF: Guess                   :      0.233u      0.017s      0.073w      1 calls
| SAD Guess                 :      0.233u      0.017s      0.071w      1 calls
HF: Form G                  :      4.233u      0.033s      1.278w     10 calls
| RV: Form V                :      4.050u      0.033s      1.221w     10 calls
| | Properties              :      1.137p                           9300 calls
| | Functional              :      0.755p                           9300 calls
